,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
422,"Reid, P. and C. Vogel, 2006: Living and responding to multiple stressors in South Africa - glimpses from KwaZulu-Natal. Global Environmental Change, 16(2), 195-206.",https://doi.org/10.1016/j.gloenvcha.2006.01.003,https://linkinghub.elsevier.com/retrieve/pii/S095937800600015X,10.1016/j.gloenvcha.2006.01.003,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
423,"Renton, A., 2009: Suffering the Science: Climate Change, People, and Poverty. Oxfam Briefing Paper No. 130, Oxfam International, Boston, MA, USA, 61pp.",,,,,,,
424,"Resurreccion, B.P., 2011: The Gender and Climate Debate: More of the Same or New Pathways of Thinking and Doing? Asia Security Initiative Policy Series, Working Paper No. 10, RSIS Centre for Non-Traditional Security (NTS) Studies, Singapore, 19 pp.",,,,,,,
425,"Ribot, J., 2010: Vulnerability does not fall from the sky: toward multiscale, pro-poor climate policy. In: Social Dimensions of Climate Change: Equity and Vulnerability in a Warming World [Mearns, R. and A. Norton (eds.)]. The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, pp. 47-74.",,,,,,,
426,"Roberts, J.T., 2011: Multipolarity and the new world (dis)order: US hegemonic decline and the fragmentation of the global climate regime. Global Environmental Change, 21(3), 776-784.",https://doi.org/10.1016/j.gloenvcha.2011.03.017,https://linkinghub.elsevier.com/retrieve/pii/S0959378011000446,10.1016/j.gloenvcha.2011.03.017,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
427,"Robertson, B. and P. Pinstrup-Andersen, 2010: Global land acquisition: neo-colonialism or development opportunity? Food Security, 2(3), 271-283.",https://doi.org/10.1007/s12571-010-0068-1,https://link.springer.com/article/10.1007/s12571-010-0068-1,10.1007/s12571-010-0068-1,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
428,"Rodima-Taylor, D., 2011: Social innovation and climate adaptation: local collective action in diversifying Tanzania. Applied Geography, 33, 128-134.",https://doi.org/10.1016/j.apgeog.2011.10.005,https://linkinghub.elsevier.com/retrieve/pii/S0143622811001822,10.1016/j.apgeog.2011.10.005,Publisher link; Analyzed abstract; Exported the abstract,0,6,0
429,"Röhr, U., 2006: Gender and climate change. Tiempo, 59, 3-7.",,,,,,,
430,"Rosset, P., 2011: Food sovereignty and alternative paradigms to confront land grabbing and the food and climate crises. Development, 54(1), 21-30.",https://doi.org/10.1057/dev.2010.102,https://link.springer.com/article/10.1057/dev.2010.102,10.1057/dev.2010.102,Publisher link,,,
431,"Ruel, M.T., J.L. Garrett, C. Hawkes, and M.J. Cohen, 2010: The food, fuel, and financial crises affect the urban and rural poor disproportionately: a review of the evidence. The Journal of Nutrition, 140(Suppl. 1), 170S-176S.",https://doi.org/10.3945/jn.109.110791,https://academic.oup.com/jn/article/140/1/170S/4743305,10.3945/jn.109.110791,Publisher link,,,
432,"Rulli, M.C., A. Saviori, and P. D'Odorico, 2013: Global land and water grabbing. Proceedings of the National Academy of Sciences of the United States of America, 110(3), 892-897.",https://doi.org/10.1073/pnas.1213163110,https://pnas.org/doi/full/10.1073/pnas.1213163110,10.1073/pnas.1213163110,Publisher link; Couldn't analyze abstract,,,
433,"Runge, C.F. and B. Senauer, 2007: How biofuels could starve the poor. Foreign Affairs, 86(3), www.foreignaffairs.com/articles/62609/c-ford-runge-and-benjamin- senauer/how-biofuels-could-starve-the-poor.",,,,,,,
434,"S. Lahmani, A. Oliver-Smith, and A. Pankhurst, 2011: Preparing for resettlement associated with climate change. Science, 334(6055), 456-457.",https://doi.org/10.1126/science.1208821,https://www.science.org/doi/10.1126/science.1208821,10.1126/science.1208821,Publisher link; Couldn't analyze abstract,,,
435,"Sabates-Wheeler, R., T. Mitchell, and F. Ellis, 2008: Avoiding repetition: time for CBA to engage with the livelihoods literature? IDS Bulletin, 39(4), 53-59.",https://doi.org/10.1111/j.1759-5436.2008.tb00476.x,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1759-5436.2008.tb00476.x,10.1111/j.1759-5436.2008.tb00476.x,Publisher link; Couldn't analyze abstract,,,
436,"Sachs, J., 2006: The End of Poverty: Economic Possibilities for Our Time. Penguin Group, New York, NY, USA, 397 pp.",,,,,,,
437,"Saito, Y., 2009: Gender mainstreaming into community-based disaster management in the context of regional development. Regional Development Dialogue, 30(1), 37-46.",,,,,,,
438,"Salack, S., B. Muller, A.T. Gaye, F. Hourdin, and N. Cisse, 2012: Multi-scale analyses of dry spells across Niger and Senegal. Science et changements planétaires/ Sécheresse, 23(1), 3-13.",,,,,,,
439,"Sallu, S.M., C. Twyman, and L.C. Stringer, 2010: Resilient or vulnerable livelihoods? Assessing livelihood dynamics and trajectories in rural Botswana. Ecology and Society, 15(4), 3, www.ecologyandsociety.org/vol15/iss4/art3/.",https://doi.org/10.5751/ES-03505-150403,https://www.ecologyandsociety.org/vol15/iss4/art3/,10.5751/ES-03505-150403,Publisher link; Couldn't analyze abstract,,,
440,"Satterthwaite, D. and D. Mitlin, 2013: Reducing Urban Poverty in the Global South.",https://doi.org/10.4324/9780203104330,https://www.taylorfrancis.com/books/mono/10.4324/9780203104330/reducing-urban-poverty-global-south-david-satterthwaite-diana-mitlin,10.4324/9780203104330,Publisher link; Couldn't analyze abstract,,,
441,"Satterthwaite, D., 2011: How can urban centers adapt to climate change with ineffective or unrepresentative local governments? Wiley Interdisciplinary Reviews: Climate Change, 2(5), 767-776.",https://doi.org/10.1002/wcc.136,https://onlinelibrary.wiley.com/doi/10.1002/wcc.136,10.1002/wcc.136,Publisher link; Couldn't analyze abstract,,,
442,"Savaresi, A., 2013: REDD+ and human rights: addressing synergies between inter- national regimes. Ecology and Society, 18(3), 5, www.ecologyand society.org/vol18/iss3/art5/.",https://doi.org/10.5751/ES-05549-180305,https://www.ecologyandsociety.org/vol18/iss3/art5/,10.5751/ES-05549-180305,Publisher link; Couldn't analyze abstract,,,
443,"Schipper, E.L.F., 2007: Climate Change Adaptation and Development: Exploring the Linkages. Working Paper No. 107, Tyndall Centre for Climate Change Research, School of Environmental Sciences, University of East Anglia, and South East Asia START Regional Centre, Tyndall Centre for Climate Change Research, Norwich, UK, 13 pp.",,,,,,,
444,"Schipper, L. and M. Pelling, 2006: Disaster risk, climate change and international development: scope for, and challenges to, integration. Disasters, 30(1), 19-38. Schlenker, W. and D.B. Lobell, 2010: Robust negative impacts of climate change on African agriculture. Environmental Research Letters, 5, 014010, doi:10.1088/",https://doi.org/10.1111/j.1467-9523.2006.00304.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-9523.2006.00304.x,10.1111/j.1467-9523.2006.00304.x,Publisher link; Couldn't analyze abstract,,,
445,"Schmidhuber, J. and F.N. Tubiello, 2007: Climate change and food security special feature: global food security under climate change. Proceedings of the National Academy of Sciences of the United States of America, 104(50), 19703-19708. Schwartz, J., 2007: A billion dollars later, New Orleans still at risk. The New York Times, August 17, 2007, www.nytimes.com/2007/08/17/us/nationalspecial/",https://doi.org/10.1073/pnas.0701976104,https://pnas.org/doi/full/10.1073/pnas.0701976104,10.1073/pnas.0701976104,Publisher link; Couldn't analyze abstract,,,
446,"Scoones, I., 1998: Sustainable Rural Livelihoods:A Framework for Analysis. IDSWorking Paper No. 72, Institute of Development Studies (IDS), University of Sussex, Brighton, UK, 22 pp.",,,,,,,
447,"Scoones, I., 2009: Livelihoods perspectives and rural development. The Journal of Peasant Studies, 36(1), 171-196.",https://doi.org/10.1080/03066150902820503,https://www.tandfonline.com/doi/full/10.1080/03066150902820503,10.1080/03066150902820503,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
448,"Scott-Joseph, A., 2010: Financing recovery: implications of natural disaster expenditure on the fiscal sustainability of the Eastern Caribbean Currency Unit (ECCU) States. Journal of Business, Finance and Economics in Emerging Economies, 5(2), 38-80.",,,,,,,
449,"Semenza, J.C., J.E. McCullough, W.D. Flanders, M.A. McGeehin, and J.R. Lumpkin, 1999: Excess hospital admissions during the July 1995 heat wave in Chicago. American Journal of Preventive Medicine, 16(4), 269-277.",https://doi.org/10.1016/S0749-3797(99)00025-2,https://linkinghub.elsevier.com/retrieve/pii/S0749379799000252,10.1016/S0749-3797(99)00025-2,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
450,"Sen, A.K., 1976: Poverty: an ordinal approach to measurement. Econometrica: Journal of the Econometric Society, 44(2), 219-231.",https://doi.org/10.2307/1912718,https://www.jstor.org/stable/1912718?origin=crossref,10.2307/1912718,Publisher link; Couldn't analyze abstract,,,
451,"Sen, A.K., 1981: Ingredients of famine analysis: availability and entitlements. The Quarterly Journal of Economics, 96(3), 433-464.",https://doi.org/10.2307/1882681,https://academic.oup.com/qje/article-lookup/doi/10.2307/1882681,10.2307/1882681,Publisher link,,,
452,"Sen, A.K., 1985: Commodities and Capabilities. Oxford University Press, Oxford, UK, 104 pp.",,,,,,,
453,"Sen, A.K., 1999: Development as Freedom. Oxford University Press, Oxford, UK, 384 pp.",,,,,,,
454,"Seo, S.N., 2010: Is an integrated farm more resilient against climate change? A micro- econometric analysis of portfolio diversification in African agriculture. Food Policy, 35(1), 32-40.",https://doi.org/10.1016/j.foodpol.2009.06.004,https://linkinghub.elsevier.com/retrieve/pii/S030691920900058X,10.1016/j.foodpol.2009.06.004,Publisher link,,,
455,"Seo, S.N., R. Mendelsohn, A. Dinar, R. Hassan, and P. Kurukulasuriya, 2009: A Ricardian analysis of the distribution of climate change impacts on agriculture across agro-ecological zones in Africa. Environmental and Resource Economics, 43(3), 313-332.",https://doi.org/10.1007/s10640-009-9270-z,https://link.springer.com/article/10.1007/s10640-009-9270-z,10.1007/s10640-009-9270-z,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
456,"Shackleton, C.M., S.E. Shackleton, E. Buiten, and N. Bird, 2007: The importance of dry woodlands and forests in rural livelihoods and poverty alleviation in South Africa. Forest Policy and Economics, 9(5), 558-577.",https://doi.org/10.1016/j.forpol.2006.03.004,https://linkinghub.elsevier.com/retrieve/pii/S1389934106000311,10.1016/j.forpol.2006.03.004,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
457,"Shah, K.U., H.B. Dulal, C. Johnson, and A. Baptiste, 2013: Understanding livelihood vulnerability to climate change: applying the livelihood vulnerability index in Trinidad and Tobago. Geoforum, 47, 125-137.",https://doi.org/10.1016/j.geoforum.2013.04.004,https://linkinghub.elsevier.com/retrieve/pii/S0016718513000766,10.1016/j.geoforum.2013.04.004,Publisher link,,,
458,"Shankland, A. and L. Hasenclever, 2011: Indigenous peoples and the regulation of REDD+ in Brazil: beyond the War of the Worlds? IDS Bulletin, 42(3), 80- 88.",https://doi.org/10.1111/j.1759-5436.2011.00225.x,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1759-5436.2011.00225.x,10.1111/j.1759-5436.2011.00225.x,Publisher link; Couldn't analyze abstract,,,
459,"Sherman, A. and I. Shapiro, 2005: Essential Facts about the Victims of Hurricane Katrina. Center on Budget and Policy Priorities, Washington, DC, USA, 3 pp.",,,,,,,
460,"Sherwood, S.C. and M. Huber, 2010: An adaptability limit to climate change due to heat stress. Proceedings of the National Academy of Sciences of the United States of America, 107(21), 9552-9555.",https://doi.org/10.1073/pnas.0913352107,https://pnas.org/doi/full/10.1073/pnas.0913352107,10.1073/pnas.0913352107,Publisher link; Couldn't analyze abstract,,,
461,"Shin, S., 2010: The domestic side of the clean development mechanism: the case of China. Environmental Politics, 19(2), 237-254.",https://doi.org/10.1080/09644010903576884,https://www.tandfonline.com/doi/full/10.1080/09644010903576884,10.1080/09644010903576884,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
462,"Shonkoff, S., R. Morello-Frosch, M. Pastor, and J. Sadd, 2011: The climate gap: environmental health and equity implications of climate change and mitigation policies in California - a review of the literature. Climatic Change, 109(1), 485- 503.",https://doi.org/10.1007/s10584-011-0310-7,https://link.springer.com/article/10.1007/s10584-011-0310-7,10.1007/s10584-011-0310-7,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
463,"Sietz, D., M. Lüdeke, and C. Walther, 2011: Categorisation of typical vulnerability patterns in global drylands. Global Environmental Change, 21(2), 431-440.",https://doi.org/10.1016/j.gloenvcha.2010.11.005,https://linkinghub.elsevier.com/retrieve/pii/S0959378010001081,10.1016/j.gloenvcha.2010.11.005,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
464,"Sietz, D., S.E. Mamani Choque, and M.K.B. Lüdeke, 2012: Typical patterns of smallholder vulnerability to weather extremes with regard to food security in the Peruvian Altiplano. Regional Environmental Change, 12(3), 489-505.",https://doi.org/10.1007/s10113-011-0246-5,https://link.springer.com/article/10.1007/s10113-011-0246-5,10.1007/s10113-011-0246-5,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
465,"Silalertruksa, T., S.H. Gheewala, K. Hünecke, and U.R. Fritsche, 2012: Biofuels and employment effects: implications for socio-economic development in Thailand. Biomass and Bioenergy, November 2012, 46, 409-418.",https://doi.org/10.1016/j.biombioe.2012.07.019,https://linkinghub.elsevier.com/retrieve/pii/S0961953412003145,10.1016/j.biombioe.2012.07.019,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
466,"Sissoko, K., H. van Keulen, J. Verhagen, V. Tekken, and A. Battaglini, 2011: Agriculture, livelihoods and climate change in the West African Sahel. Regional Environmental Change, 11, 119-125.",https://doi.org/10.1007/s10113-010-0164-y,https://link.springer.com/article/10.1007/s10113-010-0164-y,10.1007/s10113-010-0164-y,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
467,"Skoufias, E., B. Essama-Nssah, and R.S. Katayama, 2011a: Too Little Too Late: Welfare Impacts of Rainfall Shocks in Rural Indonesia. Policy Research Working Paper No. 5615, the Poverty Reduction and Equity Unit, Poverty Reduction and Economic Management Network, The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 20 pp.",https://doi.org/10.1596/1813-9450-5615,https://elibrary.worldbank.org/doi/abs/10.1596/1813-9450-5615,10.1596/1813-9450-5615,Publisher link; Couldn't analyze abstract,,,
468,"Skoufias, E., K. Vinha, and H. Conroy, 2011c: The Impacts of Climate Variability on Welfare in Rural Mexico. Policy Research Working Paper 5555, the Poverty Reduction and Equity Unit, Poverty Reduction and Economic Management Network, The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 59 pp.",https://doi.org/10.1596/1813-9450-5555,https://elibrary.worldbank.org/doi/abs/10.1596/1813-9450-5555,10.1596/1813-9450-5555,Publisher link; Couldn't analyze abstract,,,
469,"Skoufias, E., M. Rabassa, S. Olivieri, and M. Brahmbhatt, 2011b: The Poverty Impacts of Climate Change. Economic Premise Note Series No. 51, Poverty Reduction and Economic Management (PREM) Network of the World Bank, The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 5 pp., siteresources.worldbank.org/EXTPREMNET/ Resources/EP51_v4.pdf.",,,,,,,
470,"Slater, R., J. Farrington, and R. and Holmes, 2006: Linking Agricultural Growth and Social Protection: Inception Report. Overseas Development Institute (ODI), London, UK, 30 pp.",,,,,,,
471,"Slater, R., L. Peskett, E. Ludi, and D. Brown, 2007: Climate Change, Agricultural Policy and Poverty Reduction - How Much Do We Know? Natural Resource Perspectives Series No. 109, Overseas Development Institute (ODI), with support from the Swedish International Development Cooperation Agency (Sida), ODI, London, UK, 6 pp.",,,,,,,
472,"Small, L.A., 2007: The sustainable rural livelihoods approach: a critical review. Canadian Journal of Development Studies/Revue Canadienne D'Études du Développement, 28(1), 27-38.",https://doi.org/10.1080/02255189.2007.9669186,https://www.tandfonline.com/doi/abs/10.1080/02255189.2007.9669186,10.1080/02255189.2007.9669186,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
473,"Smit, B. and M.W. Skinner, 2002: Adaptation options in agriculture to climate change: a typology. Mitigation and Adaptation Strategies for Global Change, 7(1), 85- 114.",https://doi.org/10.1023/A:1015862228270,https://link.springer.com/article/10.1023/A:1015862228270,10.1023/A:1015862228270,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
474,"Smith, B., I. Burton, R.J.T. Klein, and J. Wandel, 2000: An anatomy of adaptation to climate change and variability. Climatic Change, 45(1), 223-251.",https://doi.org/10.1023/A:1005661622966,https://link.springer.com/article/10.1023/A:1005661622966,10.1023/A:1005661622966,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
475,"Smithers, J. and A. Blay-Palmer, 2001: Technology innovation as a strategy for climate adaptation in agriculture. Applied Geography, 21(2), 175-197.",https://doi.org/10.1016/S0143-6228(01)00004-2,https://linkinghub.elsevier.com/retrieve/pii/S0143622801000042,10.1016/S0143-6228(01)00004-2,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
476,"Solomon, S., G.-K. Plattner, R. Knutti, and P. Friedlingstein, 2009: Irreversible climate change due to carbon dioxide emissions. Proceedings of the National Academy of Sciences of the United States of America, 106(6), 1704-1709, doi: 10.1073/pnas.0812721106.",https://doi.org/10.1073/pnas.0812721106,https://pnas.org/doi/full/10.1073/pnas.0812721106,10.1073/pnas.0812721106,Publisher link; Couldn't analyze abstract,,,
477,"Somorin, O.A., I.J. Visseren-Hamakers, B. Arts, D.J. Sonwa, and A.M. Tiani, 2013: REDD+ policy strategy in Cameroon: actors, institutions and governance. Environmental Science & Policy, doi:10.1016/j.envsci.2013.02.004.",https://doi.org/10.1016/j.envsci.2013.02.004,https://linkinghub.elsevier.com/retrieve/pii/S1462901113000312,10.1016/j.envsci.2013.02.004,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
478,"Son, J., J. Lee, G.B. Anderson, and M.L. Bell, 2012: The impact of heat waves on mortality in seven major cities in Korea. Environmental Health Perspectives, 120(4), 566-571.",https://doi.org/10.1289/ehp.1103759,https://ehp.niehs.nih.gov/doi/10.1289/ehp.1103759,10.1289/ehp.1103759,Publisher link; Couldn't analyze abstract,,,
479,"Sowers, J., A. Vengosh, and E. Weinthal, 2011: Climate change, water resources, and the politics of adaptation in the Middle East and North Africa. Climatic Change, 104(3), 599-627.",https://doi.org/10.1007/s10584-010-9835-4,https://link.springer.com/article/10.1007/s10584-010-9835-4,10.1007/s10584-010-9835-4,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
480,"Springate-Baginski, O. and E. Wollenberg, 2010: REDD, Forest Governance and Rural Livelihoods: The Emerging Agenda. The Center for International Forestry Research (CIFOR), Bogor, Indonesia, 279 pp.",,,,,,,
481,"St. Clair, A.L. and V. Lawson, 2013: From poverty to prosperity: Addressing growth, equity and ethics in a changing environment. In: A Changing Environment for Human Security: Transformative Approaches to Research, Policy and Action [Sygna, L., K. O'Brien, and J. Wolf (eds.)]. Routledge, Abingdon, UK and New York, NY, USA, pp. 203-215.",,,,,,,
482,"Stern, N., 2009: Managing Climate Change and Overcoming Poverty: Facing the Realities and Building a Global Agreement. Centre for Climate Change Economics and Policy (CCCEP) and the Grantham Research Institute on Climate Change and the Environment, London, UK, 28 pp.",,,,,,,
483,"Stringer, L.C., C. Twyman, and D.S.G. Thomas, 2007: Learning to reduce degradation on Swaziland's arable land: enhancing understandings of Striga asiatica. Land Degradation and Development, 18(2), 163-177.",https://doi.org/10.1002/ldr.768,https://onlinelibrary.wiley.com/doi/10.1002/ldr.768,10.1002/ldr.768,Publisher link; Couldn't analyze abstract,,,
484,"Stringer, L.C., J.C. Dyer, M.S. Reed, A.J. Dougill, C. Twyman, and D. Mkwambisi, 2009: Adaptations to climate change, drought and desertification: local insights to enhance policy in southern Africa. Environmental Science & Policy, 12(7), 748-765. Stringer, L.C., A.J. Dougill, D.D. Mkwambisi, J.C. Dyer, F.K. Kalaba, and M. Mngoli, 2012: Challenges and opportunities for carbon management in Malawi and",https://doi.org/10.1016/j.envsci.2009.04.002,https://linkinghub.elsevier.com/retrieve/pii/S1462901109000604,10.1016/j.envsci.2009.04.002,Publisher link; Analyzed abstract; Exported the abstract,0,5,0
485,"Subbarao, S. and B. Lloyd, 2011: Can the clean development mechanism (CDM) deliver? Energy Policy, 39(3), 1600-1611.",https://doi.org/10.1016/j.enpol.2010.12.036,https://linkinghub.elsevier.com/retrieve/pii/S0301421510009365,10.1016/j.enpol.2010.12.036,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
486,"Sudmeier-Rieux, K., J.C. Gaillard, S. Sharma, J. Dubois, and M. Jaboyedoff, 2012: Floods, landslides, and adapting to climate change in Nepal: what role for climate change models? In: Climate Change Modeling For Local Adaptation in the Hindu Kush-Himalayan Region [Lamadrid, A. and I. Kelman (eds.)]. Community, Environment and Disaster Risk Management, Vol. 11, Emerald Group Publishing, Ltd., Bingley, UK, pp. 119-140.",https://doi.org/10.1108/S2040-7262(2012)0000011013,https://www.emerald.com/insight/content/doi/10.1108/S2040-7262(2012)0000011013/full/html,10.1108/S2040-7262(2012)0000011013,Publisher link; Couldn't analyze abstract,,,
487,"Sulser, T.B., B. Nestorova, M.W. Rosegrant, and T. van Rheenen, 2011: The future role of agriculture in the Arab region's food security. Food Security, 3, 23-48.",https://doi.org/10.1007/s12571-010-0100-5,https://link.springer.com/article/10.1007/s12571-010-0100-5,10.1007/s12571-010-0100-5,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
488,"Sumner, A., 2010: Global Poverty and the New Bottom Billion: What if Three-Quarters of the World's Poor Live in Middle-Income Countries? Institute of Development Studies (IDS), University of Sussex, Brighton, UK, 42 pp.",https://doi.org/10.1111/j.2040-0209.2010.00349_2.x,https://onlinelibrary.wiley.com/doi/10.1111/j.2040-0209.2010.00349_2.x,10.1111/j.2040-0209.2010.00349_2.x,Publisher link; Couldn't analyze abstract,,,
489,"Sumner, A., 2012a: Where do the poor live? World Development, 40(5), 865-877.",https://doi.org/10.1016/j.worlddev.2011.09.007,https://linkinghub.elsevier.com/retrieve/pii/S0305750X11002294,10.1016/j.worlddev.2011.09.007,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
490,"Sumner, A., 2012b: Where Will the World's Poor Live? An Update on Global Poverty and the New Bottom Billion. CGD working Paper No. 305, Center for Global Development (CGD), Washington, DC, USA, 33 pp.",https://doi.org/10.2139/ssrn.2226507,http://www.ssrn.com/abstract=2226507,10.2139/ssrn.2226507,Publisher link; Couldn't analyze abstract,,,
491,"Sumner, A., A. Suryahadi, and N. Thang, 2012: Poverty and Inequalities in Middle- Income Southeast Asia. Institute of Development Studies (IDS), University of Sussex, Brighton, UK, 20 pp.",,,,,,,
492,"Sutter, C. and J.C. Parreño, 2007: Does the current Clean Development Mechanism (CDM) deliver its sustainable development claim? An analysis of officially registered CDM projects. Climatic Change, 84(1), 75-90.",https://doi.org/10.1007/s10584-007-9269-9,https://link.springer.com/article/10.1007/s10584-007-9269-9,10.1007/s10584-007-9269-9,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
493,"Swallow, B. and R. Meinzen-Dick, 2009: Payment for environmental services: interactions with property rights and collective action. In: Institutions and Sustainability: Political Economy of Agriculture and the Environment. [Beckmann, V. and M. Padmanabhan (eds.)]. Springer Science, Dordrecht, Netherlands, pp. 243-265. Syvitski, J.P.M., A.J. Kettner, I. Overeem, E.W.H. Hutton, M.T. Hannon, G.R. Brakenridge,",https://doi.org/10.1007/978-1-4020-9690-7_12,https://link.springer.com/chapter/10.1007/978-1-4020-9690-7_12,10.1007/978-1-4020-9690-7_12,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
494,"T.F. Stocker, D. Qin, D.J. Dokken, K.L. Ebi, M.D. Mastrandrea, K.J. Mach, G.-K. Plattner, S.K. Allen, M. Tignor, and P.M. Midgley (eds.)]. Cambridge University Press, Cambridge, UK and New York, NY, USA, pp. 291-338.",,,,,,,
495,"T.F. Stocker, D. Qin, D.J. Dokken, K.L. Ebi, M.D. Mastrandrea, K.J. Mach, G.-K. Plattner, S.K. Allen, M. Tignor, and P.M. Midgley (eds.)]. Cambridge University Press, Cambridge, UK and New York, NY, USA, pp. 65-108.",,,,,,,
496,"Tacoli, C., 2009: Crisis or adaptation? Migration and climate change in a context of high mobility. Environment and Urbanization, 21(2), 513-525.",https://doi.org/10.1177/0956247809342182,https://journals.sagepub.com/doi/10.1177/0956247809342182,10.1177/0956247809342182,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
497,"Tadesse, M. and M.V. Brans, 2012: Risk, coping mechanisms, and factors in the demand for micro-insurance in Ethiopia. Journal of Economics and International Finance, 4(4), 79-91.",https://doi.org/10.5897/JEIF11.143,https://academicjournals.org/login,10.5897/JEIF11.143,Publisher link; Couldn't analyze abstract,,,
498,"Tanner, T. and T. Mitchell, 2008: Entrenchment or enhancement: could climate change adaptation help to reduce chronic poverty? IDS Bulletin, 39(4), 6-15.",https://doi.org/10.1111/j.1759-5436.2008.tb00471.x,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1759-5436.2008.tb00471.x,10.1111/j.1759-5436.2008.tb00471.x,Publisher link; Couldn't analyze abstract,,,
499,"Taylor, J.G. and L. Xiaoyun, 2012: China's changing poverty: a middle income country case study. Journal of International Development, 24(6), 696-713.",https://doi.org/10.1002/jid.2862,https://onlinelibrary.wiley.com/doi/10.1002/jid.2862,10.1002/jid.2862,Publisher link; Couldn't analyze abstract,,,
500,"Tekken, V. and J.P. Kropp, 2012: Climate-driven or human-induced: indicating severe water scarcity in the Moulouya River Basin (Morocco). Water, 4(4), 959- 982.",https://doi.org/10.3390/w4040959,https://www.mdpi.com/2073-4441/4/4/959,10.3390/w4040959,Publisher link; Couldn't analyze abstract,,,
501,"Tennant, W.J. and B.C. Hewitson, 2002: Intra-seasonal rainfall characteristics and their importance to the seasonal prediction problem. International Journal of Climatology, 22(9), 1033-1048.",https://doi.org/10.1002/joc.778,https://onlinelibrary.wiley.com/doi/10.1002/joc.778,10.1002/joc.778,Publisher link; Couldn't analyze abstract,,,
502,"Teperman, S., 2013: Hurricane Sandy and the greater New York health care system.",https://doi.org/10.1097/TA.0b013e318296fa9f,https://journals.lww.com/jtrauma/Fulltext/2013/06000/Hurricane_Sandy_and_the_greater_New_York_health.4.aspx,10.1097/TA.0b013e318296fa9f,Publisher link; Couldn't analyze abstract,,,
503,"Terry, G., 2009: No climate justice without gender justice: an overview of the issues.",https://doi.org/10.1080/13552070802696839,https://www.tandfonline.com/doi/full/10.1080/13552070802696839,10.1080/13552070802696839,Publisher link,,,
504,"Thomas, D.S.G., C. Twyman, H. Osbahr, and B. Hewitson, 2007: Adaptation to climate change and variability: farmer responses to intra-seasonal precipitation trends in South Africa. Climatic Change, 83(3), 301-322.",https://doi.org/10.1007/s10584-006-9205-4,https://link.springer.com/article/10.1007/s10584-006-9205-4,10.1007/s10584-006-9205-4,Publisher link,,,
505,"Thornton, P., M. Herrero, A. Freeman, O. Mwai, E. Rege, P. Jones, and J. McDermott, 2007: Vulnerability, climate change and livestock - research opportunities and challenges for poverty alleviation. Journal of Semi-Arid Tropical Agricultural Research, 4(1), 1-23.",,,,,,,
506,"Thornton, P.K., P.G. Jones, T. Owiyo, R.L. Kruska, M. Herrero, V. Orindi, S. Bhadwal, P. Kristjanson, A. Notenbaert, and N. Bekele, 2008: Climate change and poverty in Africa: mapping hotspots of vulnerability. African Journal of Agriculture and Resource Economics, 2(1), 24-44.",,,,,,,
507,"Thurlow, J., T. Zhu, and X. Diao, 2009: The Impact of Climate Variability and Change on Economic Growth and Poverty in Zambia. IFPRI Discussion Paper 00890, International Food Policy Research Institute (IFPRI), Washington, DC, USA, 72 pp.",,,,,,,
508,"Tierney, J.E., M.T. Mayes, N. Meyer, C. Johnson, P.W. Swarzenski, A.S. Cohen, and J.M. Russell, 2010: Late-twentieth-century warming in Lake Tanganyika unprecedented since AD 500. Nature Geoscience, 3(6), 422-425.",https://doi.org/10.1038/ngeo865,https://www.nature.com/articles/ngeo865,10.1038/ngeo865,Publisher link; Couldn't analyze abstract,,,
