,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
70,"Barnett, J. et al., 2014: A local coastal adaptation pathway. Nature Climate Change, 4(12), 1103-1108, doi:https://doi.org/10.1038/nclimate2383.",https://doi.org/10.1038/nclimate2383,https://www.nature.com/articles/nclimate2383,10.1038/nclimate2383,Publisher link; Couldn't analyze abstract,,,
71,"Barnett, J., P. Tschakert, L. Head and W. N. Adger, 2016: A science of loss. Nature Climate Change, 6, 976-978, doi:10.1038/nclimate3140.",https://doi.org/10.1038/nclimate3140,https://www.nature.com/articles/nclimate3140,10.1038/nclimate3140,Publisher link; Couldn't analyze abstract,,,
72,"Barr, R., S. Fankhauser and K. Hamilton, 2010: Adaptation investments: a resource allocation framework. Mitigation and Adaptation Strategies for Global Change, 15(8), 843-858, doi:doi.org/10.1007/s11027-010-9242-1.",https://doi.org/10.1007/s11027-010-9242-1,https://link.springer.com/article/10.1007/s11027-010-9242-1,10.1007/s11027-010-9242-1,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
73,"Barreca, A. et al., 2016: Adapting to Climate Change: The Remarkable Decline in the US Temperature-Mortality Relationship over the Twentieth Century. Journal of Political Economy, 124(1), 105-159, doi:10.1086/684582.",https://doi.org/10.1086/684582,https://www.journals.uchicago.edu/doi/10.1086/684582,10.1086/684582,Publisher link; Couldn't analyze abstract,,,
74,"Barrett, C. B. and P. Santos, 2014: The impact of changing rainfall variability on resource-dependent wealth dynamics. Ecological Economics, 105, 48-54, doi:https://doi.org/10.1016/j.ecolecon.2014.05.009.",https://doi.org/10.1016/j.ecolecon.2014.05.009,https://linkinghub.elsevier.com/retrieve/pii/S0921800914001608,10.1016/j.ecolecon.2014.05.009,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
75,"Barrett, S. and A. Dannenberg, 2014: Sensitivity of collective action to uncertainty about climate tipping points. Nature Climate Change, 4, 36-36, doi:https://doi.org/10.1038/nclimate2059.",https://doi.org/10.1038/nclimate2059,https://www.nature.com/articles/nclimate2059,10.1038/nclimate2059,Publisher link; Couldn't analyze abstract,,,
76,"Barrett, S., 2014: Subnational climate justice? Adaptation finance distribution and climate vulnerability. World Development, 58, 130-142, doi:https://doi. org/10.1016/j.worlddev.2014.01.014.",https://doi.org/10.1016/j.worlddev.2014.01.014,https://linkinghub.elsevier.com/retrieve/pii/S0305750X14000151,10.1016/j.worlddev.2014.01.014,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
77,"Bauer, K., 2013: Are preventive and coping measures enough to avoid loss and damage from flooding in Udayapur district, Nepal? International Journal of Global Warming, 5(4), 433-451, doi:doi/pdf/10.1504/IJGW.2013.057292.",https://doi.org/10.1504/IJGW.2013.057292,https://www.inderscienceonline.com/doi/full/10.1504/IJGW.2013.057292,10.1504/IJGW.2013.057292,Publisher link; Couldn't analyze abstract,,,
78,"Baumber, A. et al., 2019: Promoting co-benefits of carbon farming in Oceania: Applying and adapting approaches and metrics from existing market-based schemes. Ecosystem Services, 39, 100982, doi:10.1016/j. ecoser.2019.100982.",https://doi.org/10.1016/j.ecoser.2019.100982,https://linkinghub.elsevier.com/retrieve/pii/S2212041619302396,10.1016/j.ecoser.2019.100982,Publisher link; Analyzed abstract; Exported the abstract,1,0,0
79,"Beckman, M. and M. V. T. Nguyen, 2016: Upland development, climate-related risk and institutional conditions for adaptation in Vietnam. Climate and Development, 8(5), 413-422, doi:https://doi.org/10.1080/17565529.2015.1",https://doi.org/10.1080/17565529.2015.1067178,https://www.tandfonline.com/doi/full/10.1080/17565529.2015.1067178,10.1080/17565529.2015.1067178,Publisher link; Analyzed abstract; Exported the abstract,0,3,0
80,"Bee, B., M. Biermann and P. Tschakert, 2013: Gender, development, and rights- based approaches: Lessons for climate change adaptation and adaptive social protection. In: Research, action and policy: Addressing the gendered impacts of climate change [Alston, M. and K. Whittenbury (eds.)]. Springer,",https://doi.org/10.1007/978-94-007-5518-5_7,https://link.springer.com/chapter/10.1007/978-94-007-5518-5_7,10.1007/978-94-007-5518-5_7,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
81,"Beillouin, D. et al., 2020: Impact of extreme weather conditions on European crop production in 2018. Philosophical Transactions of the Royal Society B, 375(1810), 20190510, doi:https://doi.org/10.1098/rstb.2019.0510.",https://doi.org/10.1098/rstb.2019.0510,https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0510,10.1098/rstb.2019.0510,Publisher link; Couldn't analyze abstract,,,
82,"Bel, G. and S. Joseph, 2018: Climate change mitigation and the role of technological change: Impact on selected headline targets of Europe's 2020 climate and energy package. Renewable and Sustainable Energy Reviews, 82, 3798-3807, doi:https://doi.org/10.1016/j.rser.2017.10.090.",https://doi.org/10.1016/j.rser.2017.10.090,https://linkinghub.elsevier.com/retrieve/pii/S1364032117314612,10.1016/j.rser.2017.10.090,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
83,"Belhabib, D., P. Le Billon and D. J. Wrathall, 2020: Narco-Fish: Global fisheries and drug trafficking. Fish and Fisheries, 21(5), 992-1007, doi:10.1111/ faf.12483.",https://doi.org/10.1111/faf.12483,https://onlinelibrary.wiley.com/doi/10.1111/faf.12483,10.1111/faf.12483,Publisher link; Couldn't analyze abstract,,,
84,"Bell, A. R., C. Calvo-Hernandez and M. Oppenheimer, 2019: Migration, intensifica- tion, and diversification as adaptive strategies. Socio-Environmental Systems Modelling, 1, 16102-16102, doi:https://doi.org/10.18174/sesmo.2019a16102. Bell, A. R. et al., 2021: Migration towards Bangladesh coastlines projected to increase with sea-level rise through 2100. Environmental Research Letters,",https://doi.org/10.18174/sesmo.2019a16102,https://sesmo.org/article/view/16102,10.18174/sesmo.2019a16102,Publisher link; Couldn't analyze abstract,,,
85,"Bellprat, O., V. Guemas, F. Doblas-Reyes and M. G. Donat, 2019: Towards reliable extreme weather and climate event attribution. Nature communications, 10(1), 1-7, doi:https://doi.org/10.1038/s41467-019-09729-2.",https://doi.org/10.1038/s41467-019-09729-2,https://www.nature.com/articles/s41467-019-09729-2,10.1038/s41467-019-09729-2,Publisher link; Couldn't analyze abstract,,,
86,"Béné, C. et al., 2016: Contribution of fisheries and aquaculture to food security and poverty reduction: assessing the current evidence. World Development, 79, 177-196, doi:https://doi.org/10.1016/j.worlddev.2015.11.007.",https://doi.org/10.1016/j.worlddev.2015.11.007,https://linkinghub.elsevier.com/retrieve/pii/S0305750X15002892,10.1016/j.worlddev.2015.11.007,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
87,"Benjaminsen, T. A., K. Alinon, H. Buhaug and J. T. Buseth, 2012: Does climate change drive land-use conflicts in the Sahel? Journal of Peace Research, 49(1), 97-111, doi:10.1177/0022343311427343.",https://doi.org/10.1177/0022343311427343,https://journals.sagepub.com/doi/10.1177/0022343311427343,10.1177/0022343311427343,Publisher link; Couldn't analyze abstract,,,
88,"Bennett, M. M. and L. C. Smith, 2017: Advances in using multitemporal night- time lights satellite imagery to detect, estimate, and monitor socioeconomic dynamics. Remote Sensing of Environment, 192, 176-197, doi:https://doi. org/10.1016/j.rse.2017.01.005.",https://doi.org/10.1016/j.rse.2017.01.005,https://linkinghub.elsevier.com/retrieve/pii/S0034425717300068,10.1016/j.rse.2017.01.005,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
89,"Bennett, V., World's first dedicated climate resilience bond, for US$ 700m, is issued by EBRD, European Bank for Reconstruction and Development. Available at: https://www.ebrd.com/news/2019/worlds-first-dedicated- climate-resilience-bond-for-us-700m-is-issued-by-ebrd-.html. (accessed 18-",,,,,,,
90,"Bentley, R. A. et al., 2014: Social tipping points and Earth systems dynamics. Frontiers in Environmental Science, 2, 35-35, doi:https://doi.org/10.3389/ fenvs.2014.00035.",https://doi.org/10.3389/fenvs.2014.00035,https://www.frontiersin.org/articles/10.3389/fenvs.2014.00035/full,10.3389/fenvs.2014.00035,Publisher link; Couldn't analyze abstract,,,
91,"Benzie, M. and Å. Persson, 2019: Governing borderless climate risks: moving beyond the territorial framing of adaptation. International Environmental Agreements: Politics, Law and Economics, 19(4-5), 369-393, doi:https://doi. org/10.1007/s10784-019-09441-y.",https://doi.org/10.1007/s10784-019-09441-y,https://link.springer.com/article/10.1007/s10784-019-09441-y,10.1007/s10784-019-09441-y,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
92,"Bergmann, J. et al., 2021: Assessing the Evidence: Climate Change and Migration in Peru. Potsdam Institute for Climate Impact Research International Organization for Migration, Potsdam; Geneva, 238 pp.",,,,,,,
93,"Berkhout, F. et al., 2014: Framing climate uncertainty: socio-economic and climate scenarios in vulnerability and adaptation assessments. Regional Environmental Change, 14(3), 879-893, doi:https://doi.org/10.1007/ s10113-013-0519-2.",,,,,,,
94,"Berrang-Ford, L. et al., 2014: What drives national adaptation? A global assessment. Climatic Change, 124(1-2), 441-450, doi:doi.org/10.1007/ s10584-014-1078-3.",https://doi.org/10.1007/s10584-014-1078-3,https://link.springer.com/article/10.1007/s10584-014-1078-3,10.1007/s10584-014-1078-3,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
95,"Berrang-Ford, L. et al., 2021: Mapping evidence of human adaptation to climate change. Nature climate change, Accepted. In press, doi:10.21203/ rs.3.rs-100873/v1.",,,,,,,
96,"Betts, R. A. et al., 2018: Changes in climate extremes, fresh water availability and vulnerability to food insecurity projected at 1.5 C and 2 C global warming with a higher-resolution global climate model. Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences, 376(2119), 20160452, doi:https://doi.org/10.1098/rsta.2016.0452.",https://doi.org/10.1098/rsta.2016.0452,https://royalsocietypublishing.org/doi/10.1098/rsta.2016.0452,10.1098/rsta.2016.0452,Publisher link; Couldn't analyze abstract,,,
97,"Beveridge, L., S. Whitfield and A. Challinor, 2018: Crop modelling: towards locally relevant and climate-informed adaptation. Climatic change, 147(3- 4), 475-489, doi:https://doi.org/10.1007/s10584-018-2160-z.",https://doi.org/10.1007/s10584-018-2160-z,https://link.springer.com/article/10.1007/s10584-018-2160-z,10.1007/s10584-018-2160-z,Publisher link; Analyzed abstract; Exported the abstract,0,2,0
98,"Bhatta, G. D., P. K. Aggarwal, S. Poudel and D. A. Belgrave, 2016: Climate-induced migration in South Asia: Migration decisions and the gender dimensions of adverse climatic events. Journal of Rural and Community Development, 10(4).",,,,,,,
99,"Biermann, F., F. Zelli, P. Pattberg and H. van Asselt, 2010: The Architecture of Global Climate Governance: Setting the Stage. In: Global Climate Governance Beyond 2012: Architecture, Agency and Adaptation [Biermann,",https://doi.org/10.1017/CBO9781139107150,https://www.cambridge.org/core/books/global-climate-governance-beyond-2012/5BFED084C0730600F63BE0D51B489E66,10.1017/CBO9781139107150,Publisher link; Couldn't analyze abstract,,,
100,"Biggs, E. M. et al., 2015: Sustainable development and the water-energy-food nexus: A perspective on livelihoods. Environmental Science & Policy, 54, 389-397, doi:https://doi.org/10.1016/j.envsci.2015.08.002.",https://doi.org/10.1016/j.envsci.2015.08.002,https://linkinghub.elsevier.com/retrieve/pii/S1462901115300563,10.1016/j.envsci.2015.08.002,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
101,"Billi, M., G. Blanco and A. Urquiza, 2019: What is the 'Social' in Climate Change Research? A Case Study on Scientific Representations from Chile. Minerva, 57(3), 293-315, doi:https://doi.org/10.1007/s11024-019-09369-2.",https://doi.org/10.1007/s11024-019-09369-2,https://link.springer.com/article/10.1007/s11024-019-09369-2,10.1007/s11024-019-09369-2,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
102,"Bindoff, N. et al., 2019: Changing ocean, marine ecosystems, and dependent communities. In: IPCC special report on the ocean and cryosphere in a changing climate. Cambridge University Press.",,,,,,,
103,"Birkmann, J. and T. Welle, 2016: The WorldRiskIndex 2016: Reveals the necessity for regional cooperation in vulnerability reduction. Journal of Extreme Events, 3(02), 1650005, doi:https://doi.org/10.1142/S2345737616500056.",https://doi.org/10.1142/S2345737616500056,https://www.worldscientific.com/doi/abs/10.1142/S2345737616500056,10.1142/S2345737616500056,Publisher link; Couldn't analyze abstract,,,
104,"Birkmann, J. et al., 2016: Boost resilience of small and mid-sized cities. Nature,",https://doi.org/10.1038/537605a,https://www.nature.com/articles/537605a,10.1038/537605a,Publisher link; Couldn't analyze abstract,,,
105,"Birkmann, J. et al., 2020: Strengthening risk-informed decision-making: scenarios for human vulnerability and exposure to extreme events. Disaster Prevention and Management: An International Journal, 29(5), 663-679, doi:10.1108/dpm-05-2020-0147.",https://doi.org/10.1108/DPM-05-2020-0147,https://www.emerald.com/insight/content/doi/10.1108/DPM-05-2020-0147/full/html,10.1108/DPM-05-2020-0147,Publisher link; Couldn't analyze abstract,,,
106,"Birkmann, J. et al., 2021a: Regional clusters of vulnerability show the need for transboundary cooperation. Environmental Research Letters, 16, 094052, doi:https://doi.org/10.1088/1748-9326/ac1f43.",https://doi.org/10.1088/1748-9326/ac1f43,https://iopscience.iop.org/article/10.1088/1748-9326/ac1f43,10.1088/1748-9326/ac1f43,Publisher link; Couldn't analyze abstract,,,
107,"Birkmann, J. et al., 2021b: New methods for local vulnerability scenarios to heat stress to inform urban planning-case study City of Ludwigsburg/Germany. Climatic Change, 165(1-2), doi:10.1007/s10584-021-03005-3.",https://doi.org/10.1007/s10584-021-03005-3,https://link.springer.com/article/10.1007/s10584-021-03005-3,10.1007/s10584-021-03005-3,Publisher link; Analyzed abstract; Exported the abstract,0,4,0
108,"Birkmann, J. et al., 2022: Understanding human vulnerability to climate change: A global perspective on index validation for adaptation planning. Science of The Total Environment, 803, 150065, doi:https://doi.org/10.1016/j. scitotenv.2021.150065.",https://doi.org/10.1016/j.scitotenv.2021.150065,https://linkinghub.elsevier.com/retrieve/pii/S0048969721051408,10.1016/j.scitotenv.2021.150065,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
109,"Black, R., S. R. G. Bennett, S. M. Thomas and J. R. Beddington, 2011: Migration as adaptation. Nature, 478, 447-449, doi:https://doi.org/10.1038/478477a. Blattman, C. and J. Annan, 2016: Can Employment Reduce Lawlessness and Rebellion? A Field Experiment with High-Risk Men in a Fragile State. American",,,,,,,
110,"Boda, C. S. et al., 2020: Framing Loss and Damage from climate change as the failure of Sustainable Development. Climate and Development, 1-8, doi:10. 1080/17565529.2020.1851640.",,,,,,,
111,"Bodansky, D., 2016: The Paris climate change agreement: a new hope? American Journal of International Law, 110(2), 288-319, doi:https://doi. org/10.5305/amerjintelaw.110.2.0288.",https://doi.org/10.5305/amerjintelaw.110.2.0288,https://www.cambridge.org/core/journals/american-journal-of-international-law/article/paris-climate-change-agreement-a-new-hope/413CC22E95E284C80541707F80B85252,10.5305/amerjintelaw.110.2.0288,Publisher link; Couldn't analyze abstract,,,
112,"Boer, M. M., V. R. de Dios and R. A. Bradstock, 2020: Unprecedented burn area of Australian mega forest fires. Nature Climate Change, 10(3), 171-172, doi:https://doi.org/10.1038/s41558-020-0716-1.",https://doi.org/10.1038/s41558-020-0716-1,https://www.nature.com/articles/s41558-020-0716-1,10.1038/s41558-020-0716-1,Publisher link; Couldn't analyze abstract,,,
