,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
454,"Raleigh, C. and D. Kniveton, 2012: Come rain or shine: an analysis of conflict and climate variability in East Africa. Journal of Peace Research, 49(1), 51-64.",https://doi.org/10.1177/0022343311427754,https://journals.sagepub.com/doi/10.1177/0022343311427754,10.1177/0022343311427754,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
455,"Raleigh, C., 2011: The search for safety: the effects of conflict, poverty and ecological influences on migration in the developing world. Global Environmental Change, 21(Suppl. 1), S82-S93.",https://doi.org/10.1016/j.gloenvcha.2011.08.008,https://linkinghub.elsevier.com/retrieve/pii/S095937801100135X,10.1016/j.gloenvcha.2011.08.008,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
456,"Rammohan, A. and M. Johar, 2009: The determinants of married women's autonomy in Indonesia. Feminist Economics, 15(4), 31-55.",https://doi.org/10.1080/13545700903153989,https://www.tandfonline.com/doi/full/10.1080/13545700903153989,10.1080/13545700903153989,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
457,"Rattenbury, K., K. Kielland, G. Finstad, and W. Schneider, 2009: A reindeer herder's perspective on caribou, weather and socio-economic change on the Seward Peninsula, Alaska. Polar Research, 28(1), 71-88.",https://doi.org/10.1111/j.1751-8369.2009.00102.x,https://polarresearch.net/index.php/polar/article/view/2964,10.1111/j.1751-8369.2009.00102.x,Publisher link; Couldn't analyze abstract,,,
458,"Rautela, P., 2005: Indigenous technical knowledge inputs for effective disaster management in the fragile Himalayan ecosystem. Disaster Prevention and Management, 14(2), 233-241.",https://doi.org/10.1108/09653560510595227,https://www.emerald.com/insight/content/doi/10.1108/09653560510595227/full/html,10.1108/09653560510595227,Publisher link; Couldn't analyze abstract,,,
459,"Ravera, F., D. Tarrasón, and E. Simelton, 2011: Envisioning adaptive strategies to change: participatory scenarios for agropastoral semiarid systems in Nicaragua. Ecology and Society, 16(1), 20, www.ecologyandsociety.org/vol16/iss1/art20/. Renaud, F.G., O. Dun, K. Warner, and J. Bogardi, 2011: A decision framework for environmentally induced migration. International Migration, 49(Suppl. s1),",https://doi.org/10.5751/ES-03764-160120,https://www.ecologyandsociety.org/vol16/iss1/art20/,10.5751/ES-03764-160120,Publisher link; Couldn't analyze abstract,,,
460,"Revi, A., 2005: Lessons from the deluge: priorities for multi-hazard risk mitigation.",,,,,,,
461,"Ribot, J., 2011: Vulnerability before adaptation: toward transformative climate action.",https://doi.org/10.1016/j.gloenvcha.2011.07.008,https://linkinghub.elsevier.com/retrieve/pii/S0959378011001130,10.1016/j.gloenvcha.2011.07.008,Publisher link; Couldn't analyze abstract,,,
462,"Ricke, K.L., M.G. Morgan, and M.R. Allen, 2010: Regional climate response to solar- radiation management. Nature Geoscience, 3, 537-541.",https://doi.org/10.1038/ngeo915,https://www.nature.com/articles/ngeo915,10.1038/ngeo915,Publisher link; Couldn't analyze abstract,,,
463,"Robock, A., 2008: Whither geoengineering. Science, 320(5880), 1166-1167.",https://doi.org/10.1126/science.1159280,https://www.science.org/doi/10.1126/science.1159280,10.1126/science.1159280,Publisher link; Couldn't analyze abstract,,,
464,"Rojas, A.F., 2009: Human security: a South American perspective. In: Facing Global Environmental Change: Environmental, Human, Energy, Food, Health and Water Security Concepts [Brauch, H.G., Ú. Oswald Spring, J. Grin, C. Mesjasz, P. Kameri- Mbote, N.C. Behera, B. Chourou, and H. Krummenacher (eds.)]. Springer-Verlag, Berlin, Heidelberg, Germany, pp. 1077-1086.",,,,,,,
465,"Roncoli, C., 2006: Ethnographic and participatory approaches to research on farmers' responses to climate predictions. Climate Research, 33(1), 81-99.",https://doi.org/10.3354/cr033081,https://www.int-res.com/abstracts/cr/v33/n1/p81-99/,10.3354/cr033081,Publisher link; Couldn't analyze abstract,,,
466,"Roncoli, C., B.S. Orlove, M.R. Kabugo, and M.M. Waiswa, 2011: Cultural styles of participation in farmers' discussions of seasonal climate forecasts in Uganda. Agriculture and Human Values, 28(1), 123-138.",https://doi.org/10.1007/s10460-010-9257-y,https://link.springer.com/article/10.1007/s10460-010-9257-y,10.1007/s10460-010-9257-y,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,1
467,"Rosenzweig, C., W.D. Solecki, S.A. Hammer, and S. Mehrotra (eds.), 2011: Climate Change and Cities: First Assessment Report of the Urban Climate Change Research Network. Cambridge University Press, Cambridge, UK and New York, NY, USA, 286 pp.",https://doi.org/10.1017/CBO9780511783142,https://www.cambridge.org/core/books/climate-change-and-cities/B029D0DE1FE565DD74BB872E2DEA8E5A,10.1017/CBO9780511783142,Publisher link; Couldn't analyze abstract,,,
468,"Rowhani, P., O. Degomme, D. Guha-Sapir, and E.F. Lambin, 2011: Malnutrition and conflict in East Africa: the impacts of resource variability on human security. Climatic Change, 105(1), 207-222.",https://doi.org/10.1007/s10584-010-9884-8,https://link.springer.com/article/10.1007/s10584-010-9884-8,10.1007/s10584-010-9884-8,Publisher link; Analyzed abstract; Couldn't export the abstract,0,2,0
469,"Rudiak-Gould, P., 2012: Promiscuous corroboration and climate change translation: case from the Marshall Islands. Global Environmental Change, 22(1), 46-54.",https://doi.org/10.1016/j.gloenvcha.2011.09.011,https://linkinghub.elsevier.com/retrieve/pii/S0959378011001464,10.1016/j.gloenvcha.2011.09.011,Publisher link; Analyzed abstract; Couldn't export the abstract,0,4,1
470,"Ruel, M.T., J.L. Garrett, C. Hawkes, and M.J. Cohen, 2010: The food, fuel, and financial crises affect the urban and rural poor disproportionately: a review of the evidence. Journal of Nutrition, 140(Suppl. 1), 170S-176S.",https://doi.org/10.3945/jn.109.110791,https://academic.oup.com/jn/article/140/1/170S/4743305,10.3945/jn.109.110791,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
471,"Rybråten, S. and G.K. Hovelsrud, 2010: Local effects of global climate change: differential experiences of sheep farmers and reindeer herders in Unjarga, Nesseby, a coastal Sámi Community in Northern Norway. In: Community Adaptation and Vulnerability in Arctic Communities [Hovelsrud, G.K. and B. Smit (eds.)]. Springer, Dordrecht, Netherlands, pp. 313-333.",https://doi.org/10.1007/978-90-481-9174-1_13,https://link.springer.com/chapter/10.1007/978-90-481-9174-1_13,10.1007/978-90-481-9174-1_13,Publisher link; Analyzed abstract; Couldn't export the abstract,0,2,0
472,"S. Lahmani, A. Oliver-Smith, and A. Pankhurst, 2011: Preparing for resettlement associated with climate change. Science, 334(6055), 456-457.",https://doi.org/10.1126/science.1208821,https://www.science.org/doi/10.1126/science.1208821,10.1126/science.1208821,Publisher link; Couldn't analyze abstract,,,
473,"S. Meakin, S. Nickels, K. Shappa, J. Shirley, and J. Wandel, 2009: Community collaboration and climate change research in the Canadian Arctic. Polar Research, 28(1), 10-27.",https://doi.org/10.1111/j.1751-8369.2008.00094.x,https://polarresearch.net/index.php/polar/article/view/2960,10.1111/j.1751-8369.2008.00094.x,Publisher link,,,
474,"Sabur, A.K.M.A., 2009: Theoretical perspective on human security: a South Asian view. In: Facing Global Environmental Change: Environmental, Human, Energy, Food, Health and Water Security Concepts [Brauch, H.G., Ú. Oswald Spring, J. Grin,",https://doi.org/10.1007/978-3-540-68488-6_76,https://link.springer.com/chapter/10.1007/978-3-540-68488-6_76,10.1007/978-3-540-68488-6_76,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
475,"Sadoff, C. and D. Grey, 2002: Beyond the river: the benefits of cooperation on international rivers. Water Policy, 5(4), 389-404.",https://doi.org/10.1016/S1366-7017(02)00035-1,https://linkinghub.elsevier.com/retrieve/pii/S1366701702000351,10.1016/S1366-7017(02)00035-1,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
476,"Saldana-Zorrilla, S.O., 2008: Stakeholders' views in reducing rural vulnerability to natural disasters in Southern Mexico: hazard exposure and coping and adaptive capacity. Global Environmental Change, 18(4), 583-597.",https://doi.org/10.1016/j.gloenvcha.2008.09.004,https://linkinghub.elsevier.com/retrieve/pii/S095937800800085X,10.1016/j.gloenvcha.2008.09.004,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
477,"Salick, J. and N. Ross, 2009: Traditional peoples and climate change. Global Environmental Change, 19(2), 137-139.",https://doi.org/10.1016/j.gloenvcha.2009.01.004,https://linkinghub.elsevier.com/retrieve/pii/S0959378009000168,10.1016/j.gloenvcha.2009.01.004,Publisher link; Couldn't analyze abstract,,,
478,"Sánchez-Cohen, I., Ú. Oswald Spring, G. Díaz Padilla, J. Cerano Paredes, M.A. Inzunza Ibarra, R. López López, and J. Villanueva Díaz, 2013: Forced migration, climate change, mitigation and adaptive policies in Mexico: some functional relationships. International Migration, 51, 53-72.",https://doi.org/10.1111/j.1468-2435.2012.00743.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1468-2435.2012.00743.x,10.1111/j.1468-2435.2012.00743.x,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
479,"Sánchez-Cortés, M. and E. Chavero, 2011: Indigenous perception of changes in climate variability and its relationship with agriculture in a Zoque community of Chiapas, Mexico. Climatic Change, 107(3-4), 363-389.",https://doi.org/10.1007/s10584-010-9972-9,https://link.springer.com/article/10.1007/s10584-010-9972-9,10.1007/s10584-010-9972-9,Publisher link; Analyzed abstract; Couldn't export the abstract,1,1,0
480,"Scheffran, J. and A. Battaglini, 2011: Climate and conflicts: the security risks of global warming. Regional Environmental Change, 11, 27-39.",https://doi.org/10.1007/s10113-010-0175-8,https://link.springer.com/article/10.1007/s10113-010-0175-8,10.1007/s10113-010-0175-8,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
481,"Scheffran, J., E. Marmer, and P. Sow, 2012d: Migration as a contribution to resilience and innovation in climate adaptation: social networks and co-development in Northwest Africa. Applied Geography, 33(1), 119-127",https://doi.org/10.1016/j.apgeog.2011.10.002,https://linkinghub.elsevier.com/retrieve/pii/S0143622811001792,10.1016/j.apgeog.2011.10.002,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
482,"Scheffran, J., M. Brzoska, H.G. Brauch, P.M. Link, and J. Schilling (eds.), 2012a: Climate Change, Human Security and Violent Conflict: Challenges for Societal Stability. Springer-Verlag Berlin Heidelberg, Germany, 868 pp.",https://doi.org/10.1007/978-3-642-28626-1,https://link.springer.com/book/10.1007/978-3-642-28626-1,10.1007/978-3-642-28626-1,Publisher link; Couldn't analyze abstract,,,
483,"Scheffran, J., M. Brzoska, J. Kominek, P.M. Link, and J. Schilling, 2012b: Disentangling the climate-conflict nexus: empirical and theoretical assessment of vulnerabilities and pathways. Review of European Studies, 4(5), 1-13.",https://doi.org/10.5539/res.v4n5p1,https://www.ccsenet.org/journal/index.php/res/article/view/19277,10.5539/res.v4n5p1,Publisher link; Couldn't analyze abstract,,,
484,"Scheffran, J., M. Brzoska, J. Kominek, P.M. Link, and J. Schilling, 2012c: Climate change and violent conflict. Science, 336(6083), 869-871.",https://doi.org/10.1126/science.1221339,https://www.science.org/doi/10.1126/science.1221339,10.1126/science.1221339,Publisher link; Couldn't analyze abstract,,,
485,"Schlenker, W. and D.B. Lobell, 2010: Robust negative impacts of climate change on African agriculture. Environmental Research Letters, 5(1), 014010, doi:10.1088/ 1748-9326/5/1/014010.",https://doi.org/10.1088/1748-9326/5/1/014010,https://validate.perfdrive.com/?ssa=e402d8b5-8e9d-4d22-83b2-0f455cc93a0b&ssb=84614215929&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-9326%2F5%2F1%2F014010&ssi=eeec9f91-8427-470a-8647-15cd76181bb8&ssk=support@shieldsquare.com&ssm=30527332362550269102655743869712&ssn=ae95c869667f827d2628f560afa606593b25dbab6071-78f7-41a6-9bdf6f&sso=c3ef21e5-25e9cc5cbbe42b0ee2ffc3e4a34bb751afc1f2cca7ccaae3&ssp=09597283901659139191165916255055030&ssq=42927691978301815242419783414386526985227&ssr=MTMxLjEwNC4yMy45NA==&sst=python-requests/2.26.0&ssv=&ssw=&ssx=W10=,10.1088/1748-9326/5/1/014010,Publisher link; Couldn't analyze abstract,,,
486,"Schroeder, H., 2010: Agency in international climate negotiations: the case of indigenous peoples and avoided deforestation. International Environmental Agreements: Politics, Law and Economics, 10(4), 317-332.",https://doi.org/10.1007/s10784-010-9138-2,https://link.springer.com/article/10.1007/s10784-010-9138-2,10.1007/s10784-010-9138-2,Publisher link; Analyzed abstract; Couldn't export the abstract,5,0,0
487,"Selin, H. and N.E. Selin, 2008: Indigenous peoples in international environmental cooperation: Arctic management of hazardous substances. Review of European Community & International Environmental Law, 17(1), 72-83.",https://doi.org/10.1111/j.1467-9388.2008.00589.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-9388.2008.00589.x,10.1111/j.1467-9388.2008.00589.x,Publisher link; Analyzed abstract; Couldn't export the abstract,6,0,0
488,"Seto, K.C., 2011: Exploring the dynamics of migration to mega-delta cities in Asia and Africa: contemporary drivers and future scenarios. Global Environmental Change, 21(Suppl. 1), S94-S107.",https://doi.org/10.1016/j.gloenvcha.2011.08.005,https://linkinghub.elsevier.com/retrieve/pii/S0959378011001221,10.1016/j.gloenvcha.2011.08.005,Publisher link; Analyzed abstract; Couldn't export the abstract,0,3,0
489,"Shah, A. and O.G. Sajitha, 2009: Dwindling forest resources and economic vulnerability among tribal communities in a dry, sub-humid region in India. Journal of International Development, 21(3), 419-432.",https://doi.org/10.1002/jid.1561,https://onlinelibrary.wiley.com/doi/10.1002/jid.1561,10.1002/jid.1561,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
490,"Shen, S. and F. Gemenne, 2011: Contrasted views on environmental change and migration: the case of Tuvaluan migration to New Zealand. International Migration, 49(Suppl. s1), e224-e242.",https://doi.org/10.1111/j.1468-2435.2010.00635.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1468-2435.2010.00635.x,10.1111/j.1468-2435.2010.00635.x,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
491,"Shomar, B., 2011: Water scenarios in the Gaza Strip, Palestine: thirst, hunger and disease. International Journal of Environmental Studies, 68(4), 477-493.",https://doi.org/10.1080/00207233.2011.582724,https://www.tandfonline.com/doi/full/10.1080/00207233.2011.582724,10.1080/00207233.2011.582724,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,0
492,"Singleton, S., 2000: Cooperation or capture? The paradox of co-management and community participation in natural resource management and environmental policy-making. Environmental Politics, 9(2), 1-21.",https://doi.org/10.1080/09644010008414522,https://www.tandfonline.com/doi/abs/10.1080/09644010008414522,10.1080/09644010008414522,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,0
493,"Siurua, H. and J. Swift, 2002: Drought and zud but no famine (yet) in the Mongolian herding economy. IDS Bulletin, 33(4), 88-97.",https://doi.org/10.1111/j.1759-5436.2002.tb00048.x,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1759-5436.2002.tb00048.x,10.1111/j.1759-5436.2002.tb00048.x,Publisher link; Couldn't analyze abstract,,,
494,"Skoulikidis, N.T., 2009: The environmental state of rivers in the Balkans - a review within the DPSIR framework. Science of the Total Environment, 407(8), 2501- 2516.",https://doi.org/10.1016/j.scitotenv.2009.01.026,https://linkinghub.elsevier.com/retrieve/pii/S0048969709000667,10.1016/j.scitotenv.2009.01.026,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
495,"Slade, N., 2007: Climate change: the human rights implications for small island developing states. Environmental Policy and Law, 37, 215-219.",,,,,,,
496,"Slettebak, R.T., 2012: Don't blame the weather! Climate-related natural disasters and civil conflict. Journal of Peace Research, 49(1), 163-176.",https://doi.org/10.1177/0022343311425693,https://journals.sagepub.com/doi/10.1177/0022343311425693,10.1177/0022343311425693,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
497,"Smit, B., G.K. Hovelsrud, J. Wandel, and M. Andrachuk, 2010: Introduction to the CAVIAR Project and Framework. In: Community Adaptation and Vulnerability in Arctic Regions [Hovelsrud, G.K. and B. Smit (eds.)]. Springer Science, Dordrecht, Netherlands, pp. 1-22.",https://doi.org/10.1007/978-90-481-9174-1_1,https://link.springer.com/chapter/10.1007/978-90-481-9174-1_1,10.1007/978-90-481-9174-1_1,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,1
498,"Smith, P.J., 2011: The geopolitics of climate change: power transitions, conflict and the future of military activities. Conflict, Security and Development, 11(3), 309-334.",https://doi.org/10.1080/14678802.2011.593810,https://www.tandfonline.com/doi/full/10.1080/14678802.2011.593810,10.1080/14678802.2011.593810,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
499,"Socolow, R.H. and A. Glaser, 2009: Balancing risks: nuclear energy and climate change. Daedalus, 138(4), 31-44.",https://doi.org/10.1162/daed.2009.138.4.31,https://direct.mit.edu/daed/article/138/4/31-44/26808,10.1162/daed.2009.138.4.31,Publisher link; Couldn't analyze abstract,,,
500,"Stadel, C., 2008: Resilience and adaptations of rural communities and agricultural land use in the tropical Andes: coping with environmental and socio-economic changes. Pirineos, 163, 15-36.",https://doi.org/10.3989/pirineos.2008.v163.19,https://pirineos.revistas.csic.es/index.php/pirineos/article/view/19/19,10.3989/pirineos.2008.v163.19,Publisher link; Couldn't analyze abstract,,,
501,"Steinbruner, J., P. Stern, and J. Husbands (eds.), 2012: Climate Change and Social Stress: Implications for Security Analysis. Committee on Assessing the Impact of Climate Change on Social and Political Stresses, National Research Council, National Academies Press, Washington, DC, USA, 238 pp.",,,,,,,
502,"Stephenson, S.R., L.C. Smith, and J.A. Agnew, 2011: Divergent long-term trajectories of human access to the Arctic. Nature Climate Change, 1(3), 156-160.",https://doi.org/10.1038/nclimate1120,https://www.nature.com/articles/nclimate1120,10.1038/nclimate1120,Publisher link; Couldn't analyze abstract,,,
503,"Stern, N., 2007: The Economics of Climate Change: The Stern Review. Cambridge University Press, Cambridge, UK, 500 pp.",https://doi.org/10.1017/CBO9780511817434,https://www.cambridge.org/core/books/economics-of-climate-change/A1E0BBF2F0ED8E2E4142A9C878052204,10.1017/CBO9780511817434,Publisher link; Couldn't analyze abstract,,,
504,"Stevens, K., L. Campbell, G. Urquhart, D. Kramer, and J. Qi, 2011: Examining complexities of forest cover change during armed conflict on Nicaragua's Atlantic Coast. Biodiversity and Conservation, 20(12), 2597-2613.",https://doi.org/10.1007/s10531-011-0093-1,https://link.springer.com/article/10.1007/s10531-011-0093-1,10.1007/s10531-011-0093-1,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,0
505,"Stewart, F. and V. Fitzgerald (eds.), 2001: The Economic and Social Consequences of Conflict: War and Underdevelopment. Vol. 1, Oxford University Press, Oxford, UK and New York, NY, USA, 280 pp.",,,,,,,
506,"Stewart, F., C. Huang, and M. Wang, 2001: Internal wars in developing countries: an empirical overview of economic and social consequences. In: The Economic and Social Consequences of Conflict: War and Underdevelopment [Stewart, F. and",https://doi.org/10.1093/acprof:oso/9780199241866.003.0004,https://oxford.universitypressscholarship.com/view/10.1093/acprof:oso/9780199241866.001.0001/acprof-9780199241866-chapter-4,10.1093/acprof:oso/9780199241866.003.0004,Publisher link; Couldn't analyze abstract,,,
507,"Strauss, S., 2009: Global models, local risks: responding to climate change in the Swiss Alps. In: Anthropology and Climate Change: From Encounters to Actions [Crate,",,,,,,,
508,"Strauss, S., 2012: Are cultures endangered by climate change? Yes, but…. Wiley Interdisciplinary Reviews: Climate Change, 3(4), 371-377.",https://doi.org/10.1002/wcc.181,https://onlinelibrary.wiley.com/doi/10.1002/wcc.181,10.1002/wcc.181,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
509,"Suarez, P., W. Anderson, V. Mahal, and T.R. Lakshman, 2005: Impacts of flooding and climate change on urban transportation: a system wide performance assessment of the Boston Metro Area. Transportation Research Part D: Transport and Environment, 10(3), 231-244.",https://doi.org/10.1016/j.trd.2005.04.007,https://linkinghub.elsevier.com/retrieve/pii/S1361920905000155,10.1016/j.trd.2005.04.007,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
510,"Sudmeier-Rieux, K., S. Jaquet, M.H. Derron, M. Jaboyedoff, and S. Devkota, 2012: A case study of coping strategies and landslides in two villages of Central-Eastern Nepal. Applied Geography, 32(2), 680-690.",https://doi.org/10.1016/j.apgeog.2011.07.005,https://linkinghub.elsevier.com/retrieve/pii/S0143622811001408,10.1016/j.apgeog.2011.07.005,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,1
511,"Sumaila, U.R., W.W.L. Cheung, V.W.Y. Lam, D. Pauly, and S. Herrick, 2011: Climate change impacts on the biophysics and economics of world fisheries. Nature Climate Change, 1, 449-456.",https://doi.org/10.1038/nclimate1301,https://www.nature.com/articles/nclimate1301,10.1038/nclimate1301,Publisher link; Couldn't analyze abstract,,,
512,"Sunga, L.S., 2011: Does climate change kill people in Darfur? Journal of Human Rights and the Environment, 2(1), 64-85.",https://doi.org/10.4337/jhre.2011.01.04,http://www.elgaronline.com/view/journals/jhre/2-1/jhre.2011.01.04.xml,10.4337/jhre.2011.01.04,Publisher link,,,
513,"Sutherland, W.J., 2003: Parallel extinction risk and global distribution of languages and species. Nature, 423, 276-279.",https://doi.org/10.1038/nature01607,https://www.nature.com/articles/nature01607,10.1038/nature01607,Publisher link; Couldn't analyze abstract,,,
514,"Swain, S., 2012: Global climate change and challenges for international river agreements International Journal of Sustainable Society, 4, (1-2), 72-87.",https://doi.org/10.1504/IJSSOC.2012.044666,https://www.inderscienceonline.com/doi/abs/10.1504/IJSSOC.2012.044666,10.1504/IJSSOC.2012.044666,Publisher link; Couldn't analyze abstract,,,
515,"Sygna, L., K. O'Brien, and J. Wolf (eds.), 2013: A Changing Environment for Human Security: Transformative Approaches to Research, Policy and Action. Routledge, Abingdon, UK and New York, NY, USA, 469 pp.",,,,,,,
516,"Tabara, D., D. Saurí, and R. Cerdan, 2003: Forest fire risk management and public participation in changing socioenvironmental conditions: a case study in a Mediterranean region. Risk Analysis, 23(2), 249-260.",https://doi.org/10.1111/1539-6924.00305,https://onlinelibrary.wiley.com/doi/10.1111/1539-6924.00305,10.1111/1539-6924.00305,Publisher link; Analyzed abstract; Couldn't export the abstract,0,2,1
517,"Tacoli, C., 2009: Crisis or adaptation? Migration and climate change in a context of high mobility. Environment and Urbanization, 21(2), 513-525.",https://doi.org/10.1177/0956247809342182,https://journals.sagepub.com/doi/10.1177/0956247809342182,10.1177/0956247809342182,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,0
518,"Tang, K.K., D. Petrie, and D.S. Rao, 2009:The income-climate trap of health development: a comparative analysis of African and Non-African countries. Social Science & Medicine, 69(7), 1099-1106.",https://doi.org/10.1016/j.socscimed.2009.07.016,https://linkinghub.elsevier.com/retrieve/pii/S0277953609004663,10.1016/j.socscimed.2009.07.016,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
519,"Tänzler, D., A. Maas, and A. Carius, 2010: Climate change adaptation and peace.",https://doi.org/10.1002/wcc.66,https://onlinelibrary.wiley.com/doi/10.1002/wcc.66,10.1002/wcc.66,Publisher link; Couldn't analyze abstract,,,
520,"Taylor, R.G., B. Scanlon, P. Döll, M. Rodell, R. van Beek, Y. Wada, L. Longuevergne, M. Leblanc, J.S. Famiglietti, M. Edmunds, L. Konikow, T.R. Green, J. Chen, M. Taniguchi,",,,,,,,
521,"Theisen, O.M., 2012: Climate clashes? Weather variability, land pressure, and organized violence in Kenya, 1989-2004. Journal of Peace Research, 49(1), 81-96.",https://doi.org/10.1177/0022343311425842,https://journals.sagepub.com/doi/10.1177/0022343311425842,10.1177/0022343311425842,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
522,"Theisen, O.M., H. Holtermann, and H. Buhaug, 2012: Climate wars? Assessing the claim that drought breeds conflict. International Security, 36(3), 79-106.",https://doi.org/10.1162/ISEC_a_00065,https://direct.mit.edu/isec/article/36/3/79-106/12032,10.1162/ISEC_a_00065,Publisher link; Analyzed abstract; Couldn't export the abstract,0,3,0
523,"Theisen, O.M., N.P. Gleditsch, and H. Buhaug, 2013: Is climate change a driver of armed conflict? Climatic Change, 117(3), 613-625.",https://doi.org/10.1007/s10584-012-0649-4,https://link.springer.com/article/10.1007/s10584-012-0649-4,10.1007/s10584-012-0649-4,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,1
524,"Themnér, L. and P. Wallensteen, 2012: Armed conflicts, 1946-2011. Journal of Peace Research, 49(4), 565-575.",https://doi.org/10.1177/0022343312452421,https://journals.sagepub.com/doi/10.1177/0022343312452421,10.1177/0022343312452421,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
525,"Thurlow, J., T. Zhu, and X. Diao, 2012: Current climate variability and future climate change: estimated growth and poverty impacts for Zambia. Review of Development Economics 16, 394-411.",https://doi.org/10.1111/j.1467-9361.2012.00670.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-9361.2012.00670.x,10.1111/j.1467-9361.2012.00670.x,Publisher link; Couldn't analyze abstract,,,
526,"Tignino, M., 2011: The right to water and sanitation in post-conflict peacebuilding.",https://doi.org/10.1080/02508060.2011.561523,https://www.tandfonline.com/doi/full/10.1080/02508060.2011.561523,10.1080/02508060.2011.561523,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
527,"Tir, J. and D.M. Stinnett, 2012: Weathering climate change: can institutions mitigate international water conflict? Journal of Peace Research, 49(1), 211-225.",https://doi.org/10.1177/0022343311427066,https://journals.sagepub.com/doi/10.1177/0022343311427066,10.1177/0022343311427066,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
528,"Tol, R.S.J. and S. Wagner, 2010: Climate change and violent conflict in Europe over the last millennium. Climatic Change, 99, 65-79.",https://doi.org/10.1007/s10584-009-9659-2,https://link.springer.com/article/10.1007/s10584-009-9659-2,10.1007/s10584-009-9659-2,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
529,"Tolossa, D., 2008: Livelihood transformation from pastoralism to agro-pastoralism as an adaptation strategy among the Urrane of north-eastern Ethiopia. Quarterly Journal of International Agriculture, 2, 145-165.",,,,,,,
530,"Tompkins, E.L., L.A. Hurlston, and W. Poortinga, 2009: Foreignness as a constraint on learning: the impact of migrants on disaster resilience in small islands. Environmental Hazards, 8(4), 263-277.",https://doi.org/10.3763/ehaz.2009.0018,https://www.tandfonline.com/doi/abs/10.3763/ehaz.2009.0018,10.3763/ehaz.2009.0018,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,1
531,"Trombetta, M.J., 2012: Climate change and the environmental conflict discourse. In: Climate Change, Human Security and Violent Conflict: Challenges for Societal Stability [Scheffran, J., M. Brzoska, H.G. Brauch, P.M. Link, and J. Schilling (eds.)]. Springer-Verlag, Berlin, Heidelberg, Germany, pp. 151-164.",,,,,,,
532,"Trotman, A., R.M. Gordon, S.D. Hutchinson, R. Singh, and D. McRae-Smith, 2009: Policy responses to global environmental change impacts on food availability and affordability in the Caribbean community. Environmental Science and Policy, 12(4), 529-541.",https://doi.org/10.1016/j.envsci.2009.02.001,https://linkinghub.elsevier.com/retrieve/pii/S1462901109000367,10.1016/j.envsci.2009.02.001,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
533,"Tunstall, S., S. Tapsell, C. Green, P. Floyd, and C. George, 2006: The health effects of flooding: social research results from England and Wales. Journal of Water and Health, 4, 365-380.",https://doi.org/10.2166/wh.2006.031,https://iwaponline.com/jwh/article/4/3/365/31299/The-health-effects-of-flooding-social-research,10.2166/wh.2006.031,Publisher link; Couldn't analyze abstract,,,
